97286486,114,-116.820265,43.97333126
97345292,115,-116.2903925,43.60835401
99327847,116,-116.2737857,43.61900631
99715943,116,-116.6913499,43.6644077
101923163,116,-116.6941983,43.60173379
102289350,116,-116.2817733,43.62001407
102567680,116,-116.3290375,43.68655244
103648241,116,-112.449945,42.90844638
103981895,116,-116.9228,44.07848872
104972215,116,-116.51803,43.58408736
105248681,116,-116.9438617,43.78681
105726508,115,-116.5437487,43.32904671
106236128,115,-116.2917817,43.60442532
106248353,116,-116.6979767,43.64496289
107264004,116,-116.559855,43.52364735
107727473,110,-116.02758,42.93932598
108762393,116,-117.0181195,44.27450956
108947893,116,-116.2490333,43.60510587
109916567,116,-116.9242783,44.08065194
110954802,115,-116.8690285,43.6615366
111015397,116,-117.0182528,44.27433807
111104241,116,-116.2715487,43.61094452
111649882,116,-116.20158,43.61687601
118620658,116,-112.8701411,42.84873518
120474158,116,-116.2712846,43.58339999
123004835,115,-116.3265071,43.62003695
124213516,116,-116.5585521,43.57625165
124968298,116,-116.2947591,43.60678442
125575893,116,-116.8055533,43.54649728
126837255,116,-114.3132719,43.51831423
128302011,115,-114.3578817,42.53436067
130258492,116,-115.6930105,43.13773405
130429580,116,-116.5652092,43.59771728
131186248,116,-116.5653033,43.52221075
131885553,113.3333333,-112.49434,43.23114387
131945281,116,-116.2976793,43.6549918
132048405,116,-116.172488,43.58328578
134102337,115,-116.5989219,43.6012047
134779336,116,-116.25562,43.57579834
134974654,114,-116.506163,43.60460839
135037664,116,-116.3524086,43.61521961
135271878,116,-116.5872353,43.59320113
135583730,116,-117.3359025,43.93891873
136191759,116,-116.6702033,43.6505391
137344557,116,-116.378122,43.61877389
137457372,116,-114.4649883,42.58655192
137963682,116,-113.8996922,45.19841093
138014583,115,-116.9097471,43.67262984
139260258,116,-116.4113573,43.55426398
140213337,116,-116.284782,43.60720158
140528859,116,-116.572217,43.58588906
140666116,115,-112.4665467,42.88515878
141757350,116,-114.4783525,42.5983954
141987886,116,-112.4198633,42.84775211
145281957,116,-114.3617155,43.6822586
145623122,116,-116.3802933,43.60502124
149211200,116,-112.4507429,42.8629141
150694729,116,-116.2650424,43.61504455
152759869,115,-116.974195,43.91750404
153679576,116,-112.3545067,43.23587756
153939580,116,-112.8548016,42.78832112
154057619,116,-116.2828179,43.61062365
155322420,114,-116.33111,43.48743444
155650235,116,-117.0175046,43.98806801
156832018,115,-116.5204984,43.5019178
157209610,116,-116.2261017,43.57088767
160562478,116,-114.1053876,42.41499362
161214123,116,,
161864731,116,-116.1544037,43.57472919
162674347,110,-116.9601167,44.03305107
165480498,116,-116.395782,43.60526044
166403358,115,-116.5463903,43.32874537
166458109,114,-116.211965,43.62174907
167480737,116,-116.431952,43.6114866
167553085,116,-112.4486329,42.88952637
167919647,115,-116.2639903,43.64190869
167936812,116,-116.2947786,43.60665772
168348768,70,-116.1985217,43.56306211
169138511,116,-116.2665336,43.58233162
173089693,115,-114.45057,42.54901017
174040889,116,-117.2400883,43.98749114
174662262,116,-116.3778611,43.61953615
174963982,116,-116.3824613,43.60550379
175407272,116,-114.4780917,42.57940099
175886002,116,-116.2068917,43.61669235
176181225,115,-116.1933021,43.56862988
179052802,116,-115.6955667,43.14091609
179125166,115,-116.9367351,44.25100762
180469748,116,-116.312294,43.60969299
180653537,116,-112.452975,42.88831652
181185777,115,-116.9643123,44.02362033
181236601,116,-116.4930458,43.88016403
182287125,116,-116.2102467,43.5813641
186338961,115,-116.1922519,43.5905367
187873812,115,-116.9359785,44.22803092
187967828,116,-116.2667478,43.66313487
188228447,116,-113.7837567,42.77452406
188886592,84,-116.250948,43.56624269
191228512,115,-116.7303222,44.49787481
191913648,116,-116.3025692,43.61226509
192543490,115,-116.22944,43.57119026
193757448,116,-116.2713517,43.58335034
194041064,115,-116.4146833,43.604002
194933854,116,-116.2858686,43.60730938
197304926,116,-116.3802736,43.60606977
197639860,116,-117.0373019,43.87045605
198351338,116,-114.464631,42.584862
198547376,115,-112.4653633,42.89035296
198665778,116,-116.3133982,43.68381821
199115326,115,-114.7031267,42.77382354
199518054,116,-112.4331216,42.87652284
199958385,116,-116.3593686,43.58420459
200882731,116.75,-116.2653653,43.61510825
203074867,116,-116.6890968,43.65517976
203425307,116,-114.367419,43.68826125
203624797,116,-114.4044767,43.68465405
205488449,116,-116.3176133,43.68454285
205525734,116,-116.353702,43.63512088
206095259,116,-116.3989553,43.60100084
206157468,115,-115.6973133,43.13392237
206177926,116,-116.389302,43.619363
207488013,116,-116.2903924,43.6085077
208351560,116,-116.5620024,43.58127861
210601230,115,-116.8802223,44.04422581
215737933,115,-116.2462737,43.59196974
216100810,115,-116.362772,43.60608244
217072337,114,-113.8545084,45.1548104
219560131,116,-116.3153913,43.59034497
221480676,116,-116.2816939,43.61248261
221495034,116,-112.32564,43.30724255
221839371,116,-114.3619271,43.68315716
225488607,116,-116.5011929,43.87503124
226085724,115,-116.262482,43.64683954
228369861,116.19,-116.5081963,43.60473612
228373647,116,-115.6917833,43.13054482
228602236,116,-116.3646703,43.59104496
231461814,116,-114.316275,43.51981366
233615414,115,-116.600328,43.60344436
235469415,116,-114.308194,43.51098854
236135642,116,-116.3037203,43.67798618
237564258,116,-116.7876483,43.59733814
239259680,116,-114.6421254,42.67783409
239885000,115,-116.874385,43.67576788
240342548,116,-116.8199852,43.97246363
240691272,116,-117.23851,43.98574239
241538337,115,-113.9905776,42.5359847
242713740,94,-114.1343117,42.54812821
242793689,115,-114.4652917,42.58699933
243334699,115,-117.002855,43.93077345
243682863,116,-116.2869353,43.58990768
244017633,116,-112.4501767,42.87455776
244334867,116,-116.3885625,43.59973456
245638006,116,-114.3648381,43.68244222
246907603,116,-116.1959368,43.61133441
247474850,116,-116.273375,43.60228441
248089490,116,-116.263882,43.55990509
249970097,116,-116.5522833,43.61192697
250437158,116,-116.2856137,43.61332697
251817728,116,-114.4401591,42.68025519
252064157,114,-117.2510917,43.96955679
252119175,116,-117.027565,43.7758625
254277754,116,-115.6950485,43.12656773
259430353,116,-116.2064558,43.61275257
259462465,113,-112.4629433,42.90758743
259550817,114,-116.3973154,43.60497397
262349366,114,-116.28209,43.66809713
262959153,116,-116.4129016,43.66599909
263797556,116,-116.5588484,43.57731101
264636205,116,-116.204042,43.613251
265153996,114,-112.3559812,43.18942813
265770838,116,-116.1766737,43.58903544
266685862,115.9075,-116.2646064,43.6152533
266810826,116,-116.3927703,43.59574703
266878378,116,-116.3782486,43.6006431
266972699,115,-116.2652783,43.63910075
267190132,116,-112.847668,42.78220015
267233262,115,-116.9468152,43.61814161
267244075,113,-112.3552679,43.19342631
267682191,116,-114.46133,42.58147365
268209085,115,-112.4395616,42.85747225
269105749,115,-116.9889317,44.02521483
270539817,116,-116.2234887,43.56033252
272225597,115,-116.2122787,43.60884271
273906998,115,-116.369822,43.6093251
273955939,116,-116.8584464,44.25344095
274101858,116,-116.7010567,43.66621073
274224543,115,-115.7093017,42.78819122
275212300,116,-116.229472,43.55619151
276707540,116,-114.4747167,42.55454023
277733680,115,-114.2107225,42.60599218
279319803,115,-116.9402073,44.19470741
279499145,115,-116.2811434,43.65969711
280830266,114,-112.838165,42.94445148
284792883,116,-116.2657753,43.64471529
285390070,116,-116.4937687,43.69205155
289729978,116,-116.4106027,43.60660482
290536214,115,-116.281762,43.60348158
293191322,114,-116.0987067,43.75557672
295749472,116,-116.8101874,43.64554382
296052701,116,-115.6738155,43.13287358
297665078,115,-116.3549284,43.6207737
297882298,116,-116.1765335,43.58913905
299091706,116,-116.987665,44.02451783
299450367,115,-116.2009951,43.61605352
299482540,114,-117.5288909,44.25715797
301354448,116,-116.3929886,43.60086373
301860174,116,-116.2938633,43.60847542
302398235,116,-112.4332401,42.87655578
307122018,116,-112.4542111,42.85937824
309485143,116,-116.3558133,43.69547688
310751966,116,-116.2736033,43.60308699
310825272,116,-116.243925,43.6119784
311121193,116,-116.832448,44.035466
313550494,116.0625,-116.2651286,43.61532939
314558258,115,-116.2937253,43.60859439
315192001,116,-112.447705,42.87524108
315236327,116,-116.2879267,43.61182081
315817302,115,-116.9404067,43.61821706
316830719,116,-112.4409646,42.87812511
317411522,116,-116.497165,43.8772674
317607207,116,-116.5608283,43.58090436
319680968,115,-114.640415,42.97194766
320687814,113,-116.698055,43.67013106
321705790,116,-116.2911169,43.61123342
323106366,116,-116.6234586,43.61854979
323591666,115,-116.40117,43.60517967
324660212,116,-116.2567065,43.60882466
325770315,115,-116.6851983,43.67283387
326406046,116,-116.1822411,43.58584896
327422284,116,-114.7448507,42.93664012
329059097,116,-112.5788284,42.90009417
329175862,116,-115.7171582,43.01186438
329655143,115.13,-116.2067626,43.61722557
331415015,116,-116.5619509,43.6632791
333831863,115,-116.9732023,43.9657308
335660622,116,-112.808745,42.80363535
339308476,116,-116.6095486,43.55524774
340328870,116,-116.2903923,43.60865865
341879002,116,-116.25674,43.60873543
342235237,115,-118.173681,44.44987582
342970391,116,-114.4609117,42.5812832
345135607,116,-115.6918255,43.13058866
347730360,116,-114.5139325,42.70496737
350317305,80,-114.8738492,42.83980823
351690236,116,-112.4324934,42.87454049
352184811,115,-116.5331686,43.51660503
353865152,116,-116.9593909,44.02767342
354164710,116,-112.3948199,42.82775631
355190058,116,-116.9691684,44.04174123
355815925,115,-116.7244094,43.78647776
357752559,116,-116.2488091,43.61893388
361770046,116,-116.27383,43.60205354
362242471,116,-114.3682434,43.69126081
364137444,115,-116.3289366,43.61180185
364492670,116,-116.3179085,43.64842689
365159299,116,-113.89237,45.17558468
366673240,116,-116.263185,43.59775593
366824859,116,-116.253648,43.6337907
367086102,116,-116.3618759,43.59019172
367105614,116,-112.4324678,42.87470096
368000428,116,-116.1785537,43.59523501
368333746,115,-116.9219371,44.01495698
369395864,115,-116.3934444,43.59944403
369641875,114,-116.7887786,43.60006779
369842646,116,-116.3119433,43.62041028
370663016,116,-116.4026674,43.63384727
371566457,116,-116.2516043,43.64011635
372998911,116,-116.3910453,43.61749103
374455797,114,-116.9243015,44.02603573
375255422,116,-116.9349667,44.07657475
375311278,114,-116.9273597,44.2243741
375360669,116,-116.9144301,44.08138627
377000054,116,-116.301845,43.60639431
377401547,115,-116.3286553,43.61005632
379797967,116,-116.4053336,43.6058918
381406011,116,-112.3602014,43.19700342
381750439,116,-116.2734857,43.60232482
383734676,115,-116.3494103,43.58622209
384590938,115,-116.0952417,42.99113915
384899759,116,-116.60091,43.70341241
385080575,116,-114.4596303,42.57827413
385871739,114,-116.2821717,43.66723483
386850913,115,-112.3659899,43.19469782
388887670,116,-114.0891759,42.52158428
389616023,116,-116.2103037,43.56791036
389637156,112,-117.0025129,43.84246263
389960266,116,-114.4406316,42.54666237
393182731,116,-116.3103326,43.60955964
393911674,115,-116.9824334,44.02414128
395346257,116,-116.120812,43.56851642
395558293,116,-113.528785,42.7047935
395933678,115,-116.8048782,43.74548916
396744058,116,-116.1048523,44.89391842
397846475,116.69,-116.202014,43.61687739
398145566,116,-116.312185,43.59059284
400248969,114,-116.7038433,43.66532791
400646898,116,-116.3115833,43.60945426
401900912,116,-114.4592375,42.58144093
402626955,115,-114.4399467,42.55806123
403143030,114,-114.7112274,42.94432653
403960600,116,-113.8961383,45.18344628
406916098,116,-112.4514716,42.89205841
407820259,115,-116.2804768,43.66669738
407895770,116,-114.3599886,43.6832782
409706224,116,-116.8061783,43.51063097
409851913,115,-114.4406171,42.82578441
409992557,116,-116.2057624,43.61242896
410047063,116,-116.4023249,43.63396863
412299710,116.88,-116.9272583,43.61340638
413310272,115,-112.4652683,42.9071716
413457867,112,-114.0986457,42.51347946
413964916,116,-116.2751667,43.66718649
415518600,116,-116.5941683,43.5985086
419364866,116,-112.3456111,43.19016308
421383871,116,-116.2016975,43.6157303
422816513,115,-116.2730542,43.58339373
424417487,116,-116.3770467,43.61190457
425399338,116,-115.6977638,43.12559693
425598837,115,-112.4583211,42.87937993
426812905,116,-114.3164217,43.51984811
427439655,116,-116.388585,43.59971244
427548692,115,-116.2505237,43.56369312
430923476,114,-116.1881333,43.56994787
431218006,114,-116.2708217,43.64451396
431253255,114,-116.1766,43.59621264
433352417,114,-112.4333745,42.900025
433476390,116,-116.2899029,43.67371339
433525075,115,-116.8199019,43.9714968
434356400,116,-115.6719005,43.13428998
434913947,116,-116.228067,43.59674723
437677483,116,-115.7052808,43.1267447
439432534,114,-116.4126653,43.61847862
440037347,115,-116.4272539,43.61965658
441959810,115,-116.3781344,43.60991747
442919094,116,-114.76003,42.59966064
444118646,116,-116.4142103,43.49761353
444338288,116,-116.2973033,43.60589365
444544846,116,-116.7936483,43.59773146
445191723,116,-115.2206433,42.99558483
445551696,115,-116.9649551,44.00229761
445823689,116,-116.692235,43.64702086
446963213,116,-112.4700719,42.89088672
448022666,115,-112.4336138,43.2314052
449221742,92,-112.4963683,43.0146988
450644058,116,-114.47835,42.58157728
451758582,116,-116.3093676,43.60943155
452199311,116,-114.3976258,42.93644676
452334419,116,-116.1941887,43.57836423
453174823,116,-116.24779,43.63341201
453466130,115,-117.00475,44.10760556
453531960,116,-113.8930181,45.10118934
454959589,116,-112.393445,42.82688739
456909351,116,-117.0155385,43.88199321
459409904,116,-116.4172126,43.49038791
466800630,114,-115.6738138,43.1328873
467865030,115,-116.5990323,43.60137921
468675327,116,-112.4520834,42.89503056
471104560,116,-116.594705,43.60762873
472572660,111,-114.6845624,42.68982078
473690761,116,-116.3036922,43.6781473
474861199,116,-116.4865601,43.83960643
474996294,116,-116.2539301,43.60303181
477200522,116,-116.9743127,44.0673085
477746184,116,-114.086654,42.59111
478077433,116,-114.6023163,42.57130926
480540751,116,-116.6440635,43.63257496
480801997,114,-116.9856804,44.02483455
481345049,116.152,-116.2645373,43.61523729
482229287,115,-116.9023519,43.67914679
482316897,116,-112.4518167,42.88284328
483480099,116,-114.3059977,43.59401024
484193861,115,-116.8024352,43.72613564
486550132,116,-116.27265,43.60254729
489541406,116,-116.6018633,43.63661526
490124870,116,-116.9402779,44.0235086
490265541,116,-114.5370191,42.7246194
491152229,116,-114.4620779,42.54711941
491474759,116,-112.3519117,43.19349858
492441548,116,-116.299391,43.677403
492951526,114,-116.9878734,43.83504776
493051852,116,-116.6097886,43.61062292
493122610,116,-116.57562,43.55421075
493925616,115,-117.2404422,43.97661796
494506440,115,-116.9472285,43.78501377
495199505,116,-116.2048029,43.61295084
496095413,116,-114.8061463,42.68392089
496770309,115,-116.2818937,43.61774359
498070096,116,-116.385267,43.59733404
498676870,115,-112.3738683,43.20421435
502490598,115,-116.5925437,43.60053059
502878054,115,-116.9330584,44.06881338
503351702,116,-116.1221447,44.91265374
503608631,116,-116.4934225,43.69805765
503952873,116,-116.2355737,43.5589408
504907054,116,-116.3885953,43.59998955
505273072,116,-116.5520611,43.58366122
507224161,115,-116.2421552,43.56266213
507545975,116,-116.3312806,43.96202069
507666653,115,-112.5277331,42.92164528
512410733,116,-116.355802,43.6069664
514251024,116,-114.4795108,42.55668497
514740183,116,-115.8550917,43.08326407
517663312,116,-116.3135823,43.64830335
519463278,114,-116.4126853,43.6185553
519839822,116,-116.6923242,43.64708305
521043758,116,-116.8065134,43.54543793
523559075,116,-114.5177241,42.32272102
524648857,116,-116.1896287,43.56553947
527282699,116,-112.438315,42.85690371
527512327,116,-112.4513255,42.88952681
527913895,116,-116.2862423,43.61122314
529975518,115,-116.5485483,43.60049227
531542643,114,-116.5959083,43.60175782
531811457,116,-116.256899,43.61236803
531859558,116,-114.303219,43.50426474
532435681,116,-114.3665251,43.68299411
532925448,115,-116.8067683,43.54500139
533457806,116,-116.2672817,43.64479849
534018947,116,-116.27507,43.66710481
537342714,115,-117.4972922,44.22947828
538273538,116,-112.3627078,43.19632302
538453326,115.25,-116.2551666,43.60247201
538870746,116,-116.3881799,43.59932039
541478156,116,-112.3676633,43.20171447
542553737,116,-114.4650823,42.58939951
542576268,116,-116.258155,43.65479149
543348953,116,-114.4576933,42.59244225
543521069,113,-116.9991414,44.28004106
544648425,116,-114.518771,42.70607119
544787202,92,-112.6170683,43.04163867
544972333,116,-115.8639079,43.08728135
545630505,116,-115.692985,43.137937
545699860,116,-114.3077646,43.51112403
546730650,116,-114.7044483,42.77243286
547230444,115,-116.353605,43.63040572
548716973,116,-116.157692,43.54646964
550110779,114,-116.2720467,43.64566384
550207777,116,-116.500138,43.878858
551879820,116,-116.248015,43.63445617
551940303,116,-114.3639054,43.67894481
551992521,116,-116.9163336,44.33202215
553132528,80,-112.594499,42.8735443
555693256,116,-116.6728817,43.73282433
557925882,116,-116.2824019,43.61236099
558973797,114,-116.2711917,43.64524148
559247487,116,-116.2748867,43.63214199
559539295,116.75,-116.2707551,43.64506055
560090072,116,-116.3830939,43.60699211
560177379,115,-116.5678267,43.47447423
561752925,116,-112.4509129,42.88764954
561850293,115,-116.2847767,43.60441874
564688949,116,-116.2391249,43.62887417
565191494,115,-116.5048736,43.55577248
565978357,115,-116.2804803,43.66612117
567584737,116,-116.3263633,43.61055044
568218222,115,-116.9485913,44.07131972
570162505,116,-117.0058301,44.01476283
570487880,116,-116.627515,43.56875857
573428659,116,-114.7894283,42.5788617
575253055,116,-116.9928509,43.99774748
575265541,116,-116.272485,43.6177115
575370064,116,-116.9972482,43.89106134
575460698,116,-112.4483046,42.87192248
575991789,116,-116.2628916,43.58954098
576316348,113,-112.4646867,42.91212099
578371580,116,-116.692085,43.6459274
583378088,116,-116.2812993,43.6121664
584867877,114,-116.9495793,43.93776941
585051678,116,-112.4657417,42.88137468
585698002,116,-116.5595967,43.60234169
586056720,114,-112.4756017,42.88941106
587017011,116,-116.5338783,43.59126732
589849838,114,-112.2596196,43.27151584
590028610,116,-116.572515,43.53821223
590844345,114,-116.59612,43.60151977
591585029,115,-116.1919446,43.56620783
591849754,115,-115.6688618,43.13503283
592972349,116,,
594912149,116,-116.323457,43.60980022
595897132,115,-116.3919874,43.60682151
596100679,116,-116.3311141,43.63848735
597086073,114,-116.9631464,44.0262615
597231886,116,-116.2433108,43.60056232
597728195,116,-114.7327087,42.7536725
599944036,116,-116.375465,43.62019394
600741136,115,-112.4692467,42.88604076
600752011,116.315,-116.2642974,43.61499739
601539504,114,-116.98967,44.05024625
603885057,116,-116.3911083,43.61155431
605038922,116,-116.9680236,44.19894594
605821220,115,-112.4413894,43.21006999
606702085,74,-114.791,43.3460126
608148268,116,-114.4797191,42.55657977
609017873,116,-116.2906633,43.6093127
609639461,116,-116.3899586,43.61411011
610396857,116,-116.4996742,43.87552754
610875988,116,-112.8033635,42.95131015
612714866,116,-115.6743667,43.13437134
613425899,115,-112.24955,42.79782893
617121804,116,-116.9655318,44.2217909
617650248,115,-116.3820605,43.60493179
617890006,116,-116.3928436,43.60077978
617902073,116,-116.9528733,43.87017251
619031620,115,-116.3824167,43.60518874
619220063,115,-116.2896367,43.60461581
619230578,115,-113.8911383,42.30847891
621504491,116,-116.1542303,43.57420324
623439617,116,-116.1874505,43.56521228
624949266,116,-116.25816,43.65474206
625003428,116,-116.2462253,43.59198103
625195339,116,-114.3171107,43.51840342
628333556,116,-114.4617928,42.57706675
629170026,62,-114.8306731,42.62840904
630631850,116,-114.4700038,42.55810216
630882002,116,-116.1577187,43.54668081
634699530,116,-116.2537355,43.63195957
635187407,114,-114.7132869,42.94337729
635385005,116,-114.4646575,42.58425143
635419086,76,-114.9005938,42.91627125
635833714,115,-112.8463628,42.784802
635921437,113,-116.2077827,43.61671134
638797338,115,-116.5615952,43.5768175
639267441,115,-116.8760748,44.04164686
640235936,114,-116.2766917,43.64714456
640598152,116,-116.4260036,43.63453882
641876152,116,-116.285707,43.59464483
642831917,116,-116.199417,43.56582307
643172311,116,-112.2254818,42.80284518
645467117,116,-116.2127458,43.60603771
645552216,116,-117.0530628,44.23135338
646236545,116,-116.216212,43.57396348
647392475,111.6,-116.9081405,44.1388849
648567100,116,-112.472995,42.89120563
649536948,115,-114.7628617,42.59580305
651895301,114,-116.355868,43.63560691
653646412,116,-112.4658384,42.91384217
654527360,116,-116.2550036,43.65335231
655240991,116,-116.2322049,43.57187243
657494020,116,-116.552255,43.61186411
658616306,116,-116.5744881,43.41886751
659258094,115,-116.2951906,43.61825839
663661418,116,-112.8431066,42.79581747
665800328,114,-116.4347817,43.91387696
666511365,115,-116.2432247,43.5823607
667124874,116,-116.3517836,43.61779581
669971313,116,-116.3131667,43.59077523
671353902,116,-116.3857728,43.59742343
671420693,116,-114.4789633,42.55437777
672026895,116,-114.5187623,42.70662009
672842762,116,-112.4256003,43.24602869
673409612,116,-116.4059603,43.60560562
673610719,116,-116.3906933,43.62644614
675131004,115,-116.4089374,43.61212749
676405359,116,-114.3648534,42.48272889
677096046,114,-116.2853053,43.60712388
677815587,116,-116.3120071,43.61002758
680655999,115,-114.7119774,42.94194924
681173287,116,-116.3526917,43.61890878
682767723,116,-116.2515999,43.64008636
683229201,115,-116.3850867,43.61995518
683342103,116,-112.4500178,42.89015613
684087371,116,-116.3178967,43.68470549
687015219,116,-115.6718522,43.13427359
687306970,116,-112.3563261,43.20049754
687600223,116,-113.8941334,45.17526927
688265056,116,-117.2453967,43.98372739
688889130,115,-116.2010334,43.61603133
689939133,115,-116.366895,43.61005266
690780139,115,-116.964782,44.02385854
692023060,116,-116.6146186,43.56522942
693619763,116,-116.3859289,43.6078676
694933983,116,-116.3988736,43.60235999
696062840,116.5,-116.2020973,43.61687793
697379826,116,-116.3572902,43.60986945
697539035,116,-116.3542314,43.54996014
698542274,116,-112.6050764,43.11871474
698602079,114,-116.8834959,44.1506149
699635519,116,-116.2173587,43.61727209
701788480,115,-114.4396517,42.55774832
703181216,113,-116.9520171,44.11109771
704016631,116,-116.2968067,43.71389852
705195341,116,-116.53127,43.54365253
708027124,116,-116.154767,43.57386809
708085983,116,-116.5236189,43.31830698
708554598,116,-116.392232,43.6186811
708997952,116,-116.4032386,43.63511892
710571832,115,-116.2128368,43.60859498
712145331,116,-116.8694067,43.75738499
713102176,116,-116.3564645,43.62840127
713421563,116,-116.1784803,43.59511195
713517726,116,-114.4615417,42.58131087
714137050,116,-116.8223645,43.97605124
715646155,115,-116.9499768,43.94884951
716067734,116,-114.3080992,43.51071585
719708963,116,-116.3707283,43.69587744
719828289,116,-112.4669383,42.88762277
720379558,80,-114.6536168,42.33163628
720581551,116,-112.8521367,42.79156951
721253639,116,-112.4412862,42.85900591
721517371,116,-112.8092883,42.82560777
721558007,116,-116.86233,43.63753448
722218523,116,-116.9703834,44.04251594
722433847,104,-114.4545654,42.59431048
725185253,114,-116.8696133,43.67640697
725297439,116,-116.3162753,43.60871004
726367306,116,-117.0504786,43.74128451
728062455,116,-116.4368679,43.91565465
728965684,116,-114.3666386,43.68050902
728982673,116,-116.256728,43.6083403
729285765,114,-114.4411633,42.53497935
731460929,114,-116.412692,43.61853604
732116943,116,-116.5574103,43.59558041
732340301,115,-114.8478324,42.80179643
734101852,116,-114.2569252,42.88356925
734937839,116,-114.46003,42.55021361
735702047,116,-116.1888286,43.63273063
736352130,116,-116.17517,43.58041024
736352866,115,-116.3765693,43.60926807
736562067,116,-116.155331,43.57430447
736654554,116,-116.2374417,43.56307292
737865394,116,-116.4152636,43.60639875
738156923,115,-116.2819453,43.65053105
739452971,116,-112.8878176,42.82652944
740102563,116,-112.44954,42.88727262
741081720,116,-112.3429317,43.18850033
742336221,115,-116.242495,43.58111804
742381689,116,-116.389702,43.59751368
742621832,115,-116.3776279,43.60287362
742783559,116,-115.7074869,42.91298928
743221125,114,-116.508197,43.60479355
746376505,116,-114.3642651,43.68111606
748753057,116,-114.4714043,42.59099701
749405925,116,-112.46127,42.872941
749996656,115,-116.5925982,43.60059292
751712757,116,-116.217546,43.61843456
753209297,116,-116.2968919,43.65490948
753324420,116,-116.3260583,43.61163945
754531209,116,-116.2167583,43.57748395
755134153,116,-114.4646425,42.58428698
755142691,116,-112.8036351,42.80454703
755830581,116,-116.354079,43.64779734
757943613,116,-114.4774625,42.55373031
758531786,116,-116.385732,43.59804674
758574944,116,-116.4547759,43.55269932
